AY_ID,EXAM_ID,SUB_ID,ADMNO,MARKS_OBTAINED
2022-2023,T1_PF,Social Science,3248,5
2022-2023,T1_PF,Social Science,3249,5
2022-2023,T1_PF,Social Science,3251,5
2022-2023,T1_PF,Social Science,3252,5
2022-2023,T1_PF,Social Science,3253,5
2022-2023,T1_PF,Social Science,3254,5
2022-2023,T1_PF,Social Science,3255,5
2022-2023,T1_PF,Social Science,3257,5
2022-2023,T1_PF,Social Science,3259,5
2022-2023,T1_PF,Social Science,3260,5
2022-2023,T1_PF,Social Science,3261,5
2022-2023,T1_PF,Social Science,3262,5
2022-2023,T1_PF,Social Science,3263,5
2022-2023,T1_PF,Social Science,3269,5
2022-2023,T1_PF,Social Science,3272,5
2022-2023,T1_PF,Social Science,3273,5
2022-2023,T1_PF,Social Science,3275,5
2022-2023,T1_PF,Social Science,3276,5
2022-2023,T1_PF,Social Science,3277,5
2022-2023,T1_PF,Social Science,3280,5
2022-2023,T1_PF,Social Science,3285,5
2022-2023,T1_PF,Social Science,3286,5
2022-2023,T1_PF,Social Science,3290,5
2022-2023,T1_PF,Social Science,3291,5
2022-2023,T1_PF,Social Science,3296,5
2022-2023,T1_PF,Social Science,3298,5
2022-2023,T1_PF,Social Science,3300,5
2022-2023,T1_PF,Social Science,3301,5
2022-2023,T1_PF,Social Science,3302,5
2022-2023,T1_PF,Social Science,3303,5
2022-2023,T1_PF,Social Science,3304,5
2022-2023,T1_PF,Social Science,3307,5
2022-2023,T1_PF,Social Science,3308,5
2022-2023,T1_PF,Social Science,3309,5
2022-2023,T1_PF,Social Science,3310,0
2022-2023,T1_PF,Social Science,3315,5
2022-2023,T1_PF,Social Science,3317,5
2022-2023,T1_PF,Social Science,3320,5
2022-2023,T1_PF,Social Science,3322,5
2022-2023,T1_PF,Social Science,3323,5
2022-2023,T1_PF,Social Science,3325,5
2022-2023,T1_PF,Social Science,3327,5
2022-2023,T1_PF,Social Science,3328,5
2022-2023,T1_PF,Social Science,3329,5
2022-2023,T1_PF,Social Science,3332,5
2022-2023,T1_PF,Social Science,3335,5
2022-2023,T1_PF,Social Science,3337,5
2022-2023,T1_PF,Social Science,3338,5
2022-2023,T1_PF,Social Science,3339,5
2022-2023,T1_PF,Social Science,3410,5
2022-2023,T1_PF,Social Science,3519,5
2022-2023,T1_PF,Social Science,3520,5
2022-2023,T1_PF,Social Science,3521,5
2022-2023,T1_PF,Social Science,3522,5
2022-2023,T1_PF,Social Science,3533,5
2022-2023,T1_PF,Social Science,3563,5
2022-2023,T1_PF,Social Science,3564,5
2022-2023,T1_PF,Social Science,3565,5
2022-2023,T1_PF,Social Science,3566,5
2022-2023,T1_PF,Social Science,3567,5
2022-2023,T1_PF,Social Science,3568,5
2022-2023,T1_PF,Social Science,3569,5
2022-2023,T1_PF,Social Science,3570,5
2022-2023,T1_PF,Social Science,3571,5
2022-2023,T1_PF,Social Science,3572,5
2022-2023,T1_PF,Social Science,3573,5
2022-2023,T1_PF,Social Science,3574,5
2022-2023,T1_PF,Social Science,3575,5
2022-2023,T1_PF,Social Science,3582,5
2022-2023,T1_PF,Social Science,3583,5
2022-2023,T1_PF,Social Science,3584,5
2022-2023,T1_PF,Social Science,3585,5
2022-2023,T1_PF,Social Science,3594,5
2022-2023,T1_PF,Social Science,3602,5
2022-2023,T1_PF,Social Science,3605,5
2022-2023,T1_PF,Social Science,3614,5
2022-2023,T1_PF,Social Science,3620,5
2022-2023,T1_PF,Social Science,3630,5
2022-2023,T1_PF,Social Science,3631,5
2022-2023,T1_PF,Social Science,3830,5
2022-2023,T1_PF,Social Science,3832,5
2022-2023,T1_PF,Social Science,3846,5
2022-2023,T1_PF,Social Science,3849,5
2022-2023,T1_PF,Social Science,3852,5
2022-2023,T1_PF,Social Science,3861,5
2022-2023,T1_PF,Social Science,3862,5
2022-2023,T1_PF,Social Science,3866,5
2022-2023,T1_PF,Social Science,3867,5
2022-2023,T1_PF,Social Science,3868,5
2022-2023,T1_PF,Social Science,3869,5
2022-2023,T1_PF,Social Science,3871,5
2022-2023,T1_PF,Social Science,3872,5
2022-2023,T1_PF,Social Science,3873,5
2022-2023,T1_PF,Social Science,3874,5
2022-2023,T1_PF,Social Science,3884,5
2022-2023,T1_PF,Social Science,3885,5
2022-2023,T1_PF,Social Science,3886,5
2022-2023,T1_PF,Social Science,3887,5
2022-2023,T1_PF,Social Science,3888,5
2022-2023,T1_PF,Social Science,3892,5
2022-2023,T1_PF,Social Science,3894,5
2022-2023,T1_PF,Social Science,3896,5
2022-2023,T1_PF,Social Science,3897,0
2022-2023,T1_PF,Social Science,3898,5
2022-2023,T1_PF,Social Science,3903,5
2022-2023,T1_PF,Social Science,3904,5
2022-2023,T1_PF,Social Science,4098,5
2022-2023,T1_PF,Social Science,4106,5
2022-2023,T1_PF,Social Science,4107,5
2022-2023,T1_PF,Social Science,4299,0
2022-2023,T1_PF,Social Science,4301,5
2022-2023,T1_PF,Social Science,4302,5
2022-2023,T1_PF,Social Science,4303,5
2022-2023,T1_PF,Social Science,4304,5
2022-2023,T1_PF,Social Science,4305,5
2022-2023,T1_PF,Social Science,4317,5
2022-2023,T1_PF,Social Science,4319,5
2022-2023,T1_PF,Social Science,4320,5
2022-2023,T1_PF,Social Science,4321,5
2022-2023,T1_PF,Social Science,4323,5
2022-2023,T1_PF,Social Science,4324,5
2022-2023,T1_PF,Social Science,4327,5
2022-2023,T1_PF,Social Science,4328,5
2022-2023,T1_PF,Social Science,4329,5
2022-2023,T1_PF,Social Science,4331,5
2022-2023,T1_PF,Social Science,4335,5
2022-2023,T1_PF,Social Science,4337,5
2022-2023,T1_PF,Social Science,4345,5
2022-2023,T1_PF,Social Science,4349,5
2022-2023,T1_PF,Social Science,4351,5
2022-2023,T1_PF,Social Science,4357,5
2022-2023,T1_PF,Social Science,4361,5
2022-2023,T1_PF,Social Science,4362,5
2022-2023,T1_PF,Social Science,4446,5
2022-2023,T1_PF,Social Science,4492,5
2022-2023,T1_PF,Social Science,4500,5
2022-2023,T1_PF,Social Science,4501,5
2022-2023,T1_PF,Social Science,4502,5
2022-2023,T1_PF,Social Science,4550,5
2022-2023,T1_PF,Social Science,4556,5
2022-2023,T1_PF,Social Science,4563,5
2022-2023,T1_PF,Social Science,4567,5
2022-2023,T1_PF,Social Science,4568,5
2022-2023,T1_PF,Social Science,4571,5
2022-2023,T1_PF,Social Science,4576,5
2022-2023,T1_PF,Social Science,4605,5
2022-2023,T1_PF,Social Science,4606,5
2022-2023,T1_PF,Social Science,4614,5
2022-2023,T1_PF,Social Science,4616,5
2022-2023,T1_PF,Social Science,4621,5
2022-2023,T1_PF,Social Science,4622,5
2022-2023,T1_PF,Social Science,4623,5
2022-2023,T1_PF,Social Science,4626,5
2022-2023,T1_PF,Social Science,4628,5
2022-2023,T1_PF,Social Science,4629,5
2022-2023,T1_PF,Social Science,4633,5
2022-2023,T1_PF,Social Science,4634,5
2022-2023,T1_PF,Social Science,4638,5
2022-2023,T1_PF,Social Science,4639,5
2022-2023,T1_PF,Social Science,4640,5
2022-2023,T1_PF,Social Science,4645,5
2022-2023,T1_PF,Social Science,4650,5
2022-2023,T1_PF,Social Science,4653,5
2022-2023,T1_PF,Social Science,4654,5
2022-2023,T1_PF,Social Science,4658,5
2022-2023,T1_PF,Social Science,4660,5
2022-2023,T1_PF,Social Science,4663,5
2022-2023,T1_PF,Social Science,4665,5
2022-2023,T1_PF,Social Science,4666,5
2022-2023,T1_PF,Social Science,4667,5
2022-2023,T1_PF,Social Science,4668,5
2022-2023,T1_PF,Social Science,4675,5
2022-2023,T1_PF,Social Science,4676,5
2022-2023,T1_PF,Social Science,4677,5
2022-2023,T1_PF,Social Science,4686,5
2022-2023,T1_PF,Social Science,4694,5
2022-2023,T1_PF,Social Science,4698,0
2022-2023,T1_PF,Social Science,4699,0
2022-2023,T1_PF,Social Science,4701,0
2022-2023,T1_PF,Social Science,4703,0
2022-2023,T1_SEA,English,1664,5
2022-2023,T1_SEA,English,1686,5
2022-2023,T1_SEA,English,1703,5
2022-2023,T1_SEA,English,1714,0
2022-2023,T1_SEA,English,1755,5
2022-2023,T1_SEA,English,1844,5
2022-2023,T1_SEA,English,1845,5
2022-2023,T1_SEA,English,1846,5
2022-2023,T1_SEA,English,1848,5
2022-2023,T1_SEA,English,1851,5
2022-2023,T1_SEA,English,1853,5
2022-2023,T1_SEA,English,1855,5
2022-2023,T1_SEA,English,1856,5
2022-2023,T1_SEA,English,1857,5
2022-2023,T1_SEA,English,1858,5
2022-2023,T1_SEA,English,1859,5
2022-2023,T1_SEA,English,1860,5
2022-2023,T1_SEA,English,1862,5
2022-2023,T1_SEA,English,1863,5
2022-2023,T1_SEA,English,1865,5
2022-2023,T1_SEA,English,1868,5
2022-2023,T1_SEA,English,1869,5
2022-2023,T1_SEA,English,1870,5
2022-2023,T1_SEA,English,1872,5
2022-2023,T1_SEA,English,1873,5
2022-2023,T1_SEA,English,1875,5
2022-2023,T1_SEA,English,1876,5
2022-2023,T1_SEA,English,1878,5
2022-2023,T1_SEA,English,1880,5
2022-2023,T1_SEA,English,1881,5
2022-2023,T1_SEA,English,1882,5
2022-2023,T1_SEA,English,1883,5
2022-2023,T1_SEA,English,1884,5
2022-2023,T1_SEA,English,1886,5
2022-2023,T1_SEA,English,1887,5
2022-2023,T1_SEA,English,1888,5
2022-2023,T1_SEA,English,1889,5
2022-2023,T1_SEA,English,1890,5
2022-2023,T1_SEA,English,1891,5
2022-2023,T1_SEA,English,1892,5
2022-2023,T1_SEA,English,1894,5
2022-2023,T1_SEA,English,1896,5
2022-2023,T1_SEA,English,1897,5
2022-2023,T1_SEA,English,1899,5
2022-2023,T1_SEA,English,1900,5
2022-2023,T1_SEA,English,1901,5
2022-2023,T1_SEA,English,1902,5
2022-2023,T1_SEA,English,1903,5
2022-2023,T1_SEA,English,1905,5
2022-2023,T1_SEA,English,1906,5
2022-2023,T1_SEA,English,1908,5
2022-2023,T1_SEA,English,1909,5
2022-2023,T1_SEA,English,1910,5
2022-2023,T1_SEA,English,1911,5
2022-2023,T1_SEA,English,1912,5
2022-2023,T1_SEA,English,1913,5
2022-2023,T1_SEA,English,1914,5
2022-2023,T1_SEA,English,1915,5
2022-2023,T1_SEA,English,1917,5
2022-2023,T1_SEA,English,1918,5
2022-2023,T1_SEA,English,1919,5
2022-2023,T1_SEA,English,1920,5
2022-2023,T1_SEA,English,1926,5
2022-2023,T1_SEA,English,1927,5
2022-2023,T1_SEA,English,1928,5
2022-2023,T1_SEA,English,1930,5
2022-2023,T1_SEA,English,1931,5
2022-2023,T1_SEA,English,1932,5
2022-2023,T1_SEA,English,1933,5
2022-2023,T1_SEA,English,1934,5
2022-2023,T1_SEA,English,1936,5
2022-2023,T1_SEA,English,1938,5
2022-2023,T1_SEA,English,1940,5
2022-2023,T1_SEA,English,1941,5
2022-2023,T1_SEA,English,1942,5
2022-2023,T1_SEA,English,1943,5
2022-2023,T1_SEA,English,1944,5
2022-2023,T1_SEA,English,1945,5
2022-2023,T1_SEA,English,1946,5
2022-2023,T1_SEA,English,1947,5
2022-2023,T1_SEA,English,1948,5
2022-2023,T1_SEA,English,1949,5
2022-2023,T1_SEA,English,1950,5
2022-2023,T1_SEA,English,1951,5
2022-2023,T1_SEA,English,1953,5
2022-2023,T1_SEA,English,1955,5
2022-2023,T1_SEA,English,1956,5
2022-2023,T1_SEA,English,1957,5
2022-2023,T1_SEA,English,1958,5
2022-2023,T1_SEA,English,1959,5
2022-2023,T1_SEA,English,1960,5
2022-2023,T1_SEA,English,1962,5
2022-2023,T1_SEA,English,1963,5
2022-2023,T1_SEA,English,1964,5
2022-2023,T1_SEA,English,1966,5
2022-2023,T1_SEA,English,1967,5
2022-2023,T1_SEA,English,1968,5
2022-2023,T1_SEA,English,1972,5
2022-2023,T1_SEA,English,1973,5
2022-2023,T1_SEA,English,1974,5
2022-2023,T1_SEA,English,1976,5
2022-2023,T1_SEA,English,1977,5
2022-2023,T1_SEA,English,1978,5
2022-2023,T1_SEA,English,1981,5
2022-2023,T1_SEA,English,1982,5
2022-2023,T1_SEA,English,1983,5
2022-2023,T1_SEA,English,1989,5
2022-2023,T1_SEA,English,1992,5
2022-2023,T1_SEA,English,1993,5
2022-2023,T1_SEA,English,1994,5
2022-2023,T1_SEA,English,1995,5
2022-2023,T1_SEA,English,1997,5
2022-2023,T1_SEA,English,1998,5
2022-2023,T1_SEA,English,1999,5
2022-2023,T1_SEA,English,2001,5
2022-2023,T1_SEA,English,2002,5
2022-2023,T1_SEA,English,2003,5
2022-2023,T1_SEA,English,2004,5
2022-2023,T1_SEA,English,2005,5
2022-2023,T1_SEA,English,2007,5
2022-2023,T1_SEA,English,2008,5
2022-2023,T1_SEA,English,2009,5
2022-2023,T1_SEA,English,2010,5
2022-2023,T1_SEA,English,2012,5
2022-2023,T1_SEA,English,2013,4
2022-2023,T1_SEA,English,2014,5
2022-2023,T1_SEA,English,2015,5
2022-2023,T1_SEA,English,2017,4
2022-2023,T1_SEA,English,2020,5
2022-2023,T1_SEA,English,2021,5
2022-2023,T1_SEA,English,2024,5
2022-2023,T1_SEA,English,2090,5
2022-2023,T1_SEA,English,2203,5
2022-2023,T1_SEA,English,2222,5
2022-2023,T1_SEA,English,2225,5
2022-2023,T1_SEA,English,2239,5
2022-2023,T1_SEA,English,2264,5
2022-2023,T1_SEA,English,2269,5
2022-2023,T1_SEA,English,2273,5
2022-2023,T1_SEA,English,2284,5
2022-2023,T1_SEA,English,2286,5
2022-2023,T1_SEA,English,2287,5
2022-2023,T1_SEA,English,2288,5
2022-2023,T1_SEA,English,2289,5
2022-2023,T1_SEA,English,2291,5
2022-2023,T1_SEA,English,2292,5
2022-2023,T1_SEA,English,2293,5
2022-2023,T1_SEA,English,2294,5
2022-2023,T1_SEA,English,2295,5
2022-2023,T1_SEA,English,2296,5
2022-2023,T1_SEA,English,2297,5
2022-2023,T1_SEA,English,2298,5
2022-2023,T1_SEA,English,2299,5
2022-2023,T1_SEA,English,2300,5
2022-2023,T1_SEA,English,2301,5
2022-2023,T1_SEA,English,2302,5
2022-2023,T1_SEA,English,2303,5
2022-2023,T1_SEA,English,2304,5
2022-2023,T1_SEA,English,2305,5
2022-2023,T1_SEA,English,2306,5
2022-2023,T1_SEA,English,2307,5
2022-2023,T1_SEA,English,2308,5
2022-2023,T1_SEA,English,2309,5
2022-2023,T1_SEA,English,2310,5
2022-2023,T1_SEA,English,2311,5
2022-2023,T1_SEA,English,2313,5
2022-2023,T1_SEA,English,2314,5
2022-2023,T1_SEA,English,2315,5
2022-2023,T1_SEA,English,2316,5
2022-2023,T1_SEA,English,2317,5
2022-2023,T1_SEA,English,2318,5
2022-2023,T1_SEA,English,2319,5
2022-2023,T1_SEA,English,2320,5
2022-2023,T1_SEA,English,2321,5
2022-2023,T1_SEA,English,2322,5
2022-2023,T1_SEA,English,2323,5
2022-2023,T1_SEA,English,2324,5
2022-2023,T1_SEA,English,2325,5
2022-2023,T1_SEA,English,2327,5
2022-2023,T1_SEA,English,2328,5
2022-2023,T1_SEA,English,2329,5
2022-2023,T1_SEA,English,2330,5
2022-2023,T1_SEA,English,2331,5
2022-2023,T1_SEA,English,2332,5
2022-2023,T1_SEA,English,2333,5
2022-2023,T1_SEA,English,2334,5
2022-2023,T1_SEA,English,2335,5
2022-2023,T1_SEA,English,2336,5
2022-2023,T1_SEA,English,2337,5
2022-2023,T1_SEA,English,2338,5
2022-2023,T1_SEA,English,2339,5
2022-2023,T1_SEA,English,2340,5
2022-2023,T1_SEA,English,2341,5
2022-2023,T1_SEA,English,2342,5
2022-2023,T1_SEA,English,2346,5
2022-2023,T1_SEA,English,2347,5
2022-2023,T1_SEA,English,2349,5
2022-2023,T1_SEA,English,2350,5
2022-2023,T1_SEA,English,2351,5
2022-2023,T1_SEA,English,2352,5
2022-2023,T1_SEA,English,2353,5
2022-2023,T1_SEA,English,2354,5
2022-2023,T1_SEA,English,2355,5
2022-2023,T1_SEA,English,2357,5
2022-2023,T1_SEA,English,2358,5
2022-2023,T1_SEA,English,2359,5
2022-2023,T1_SEA,English,2360,5
2022-2023,T1_SEA,English,2363,5
2022-2023,T1_SEA,English,2364,5
2022-2023,T1_SEA,English,2365,5
2022-2023,T1_SEA,English,2366,5
2022-2023,T1_SEA,English,2367,5
2022-2023,T1_SEA,English,2368,5
2022-2023,T1_SEA,English,2369,5
2022-2023,T1_SEA,English,2371,5
2022-2023,T1_SEA,English,2373,5
2022-2023,T1_SEA,English,2374,5
2022-2023,T1_SEA,English,2375,5
2022-2023,T1_SEA,English,2376,5
2022-2023,T1_SEA,English,2377,5
2022-2023,T1_SEA,English,2378,5
2022-2023,T1_SEA,English,2379,5
2022-2023,T1_SEA,English,2380,5
2022-2023,T1_SEA,English,2381,5
2022-2023,T1_SEA,English,2382,5
2022-2023,T1_SEA,English,2383,5
2022-2023,T1_SEA,English,2384,5
2022-2023,T1_SEA,English,2385,5
2022-2023,T1_SEA,English,2387,5
2022-2023,T1_SEA,English,2390,5
2022-2023,T1_SEA,English,2391,5
2022-2023,T1_SEA,English,2392,5
2022-2023,T1_SEA,English,2393,5
2022-2023,T1_SEA,English,2394,5
2022-2023,T1_SEA,English,2395,5
2022-2023,T1_SEA,English,2397,5
2022-2023,T1_SEA,English,2398,5
2022-2023,T1_SEA,English,2400,5
2022-2023,T1_SEA,English,2401,5
2022-2023,T1_SEA,English,2402,5
2022-2023,T1_SEA,English,2403,5
2022-2023,T1_SEA,English,2404,5
2022-2023,T1_SEA,English,2405,5
2022-2023,T1_SEA,English,2406,5
2022-2023,T1_SEA,English,2407,5
2022-2023,T1_SEA,English,2408,5
2022-2023,T1_SEA,English,2410,5
2022-2023,T1_SEA,English,2411,5
2022-2023,T1_SEA,English,2412,5
2022-2023,T1_SEA,English,2413,5
2022-2023,T1_SEA,English,2414,5
2022-2023,T1_SEA,English,2416,5
2022-2023,T1_SEA,English,2418,5
2022-2023,T1_SEA,English,2419,5
2022-2023,T1_SEA,English,2420,5
2022-2023,T1_SEA,English,2421,5
2022-2023,T1_SEA,English,2422,5
2022-2023,T1_SEA,English,2423,5
2022-2023,T1_SEA,English,2424,5
2022-2023,T1_SEA,English,2426,5
2022-2023,T1_SEA,English,2428,5
2022-2023,T1_SEA,English,2430,5
2022-2023,T1_SEA,English,2433,5
2022-2023,T1_SEA,English,2434,5
2022-2023,T1_SEA,English,2435,5
2022-2023,T1_SEA,English,2437,5
2022-2023,T1_SEA,English,2438,5
2022-2023,T1_SEA,English,2439,5
2022-2023,T1_SEA,English,2440,5
2022-2023,T1_SEA,English,2441,5
2022-2023,T1_SEA,English,2442,5
2022-2023,T1_SEA,English,2443,5
2022-2023,T1_SEA,English,2444,5
2022-2023,T1_SEA,English,2445,5
2022-2023,T1_SEA,English,2446,5
2022-2023,T1_SEA,English,2447,5
2022-2023,T1_SEA,English,2456,5
2022-2023,T1_SEA,English,2460,5
2022-2023,T1_SEA,English,2461,5
2022-2023,T1_SEA,English,2466,5
2022-2023,T1_SEA,English,2471,5
2022-2023,T1_SEA,English,2472,5
2022-2023,T1_SEA,English,2474,5
2022-2023,T1_SEA,English,2475,5
2022-2023,T1_SEA,English,2477,5
2022-2023,T1_SEA,English,2478,5
2022-2023,T1_SEA,English,2479,5
2022-2023,T1_SEA,English,2480,5
2022-2023,T1_SEA,English,2481,5
2022-2023,T1_SEA,English,2482,0
2022-2023,T1_SEA,English,2483,5
2022-2023,T1_SEA,English,2485,5
2022-2023,T1_SEA,English,2486,5
2022-2023,T1_SEA,English,2492,5
2022-2023,T1_SEA,English,2494,5
2022-2023,T1_SEA,English,2500,5
2022-2023,T1_SEA,English,2506,5
2022-2023,T1_SEA,English,2508,5
2022-2023,T1_SEA,English,2511,5
2022-2023,T1_SEA,English,2512,5
2022-2023,T1_SEA,English,2513,5
2022-2023,T1_SEA,English,2514,5
2022-2023,T1_SEA,English,2515,5
2022-2023,T1_SEA,English,2516,5
2022-2023,T1_SEA,English,2517,5
2022-2023,T1_SEA,English,2518,5
2022-2023,T1_SEA,English,2519,5
2022-2023,T1_SEA,English,2529,5
2022-2023,T1_SEA,English,2533,5
2022-2023,T1_SEA,English,2540,5
2022-2023,T1_SEA,English,2549,5
2022-2023,T1_SEA,English,2552,5
2022-2023,T1_SEA,English,2553,0
2022-2023,T1_SEA,English,2558,5
2022-2023,T1_SEA,English,2566,5
2022-2023,T1_SEA,English,2570,5
2022-2023,T1_SEA,English,2575,5
2022-2023,T1_SEA,English,2587,5
2022-2023,T1_SEA,English,2588,5
2022-2023,T1_SEA,English,2589,5
2022-2023,T1_SEA,English,2592,5
2022-2023,T1_SEA,English,2593,5
2022-2023,T1_SEA,English,2594,5
2022-2023,T1_SEA,English,2595,5
2022-2023,T1_SEA,English,2596,5
2022-2023,T1_SEA,English,2597,5
2022-2023,T1_SEA,English,2598,5
2022-2023,T1_SEA,English,2599,5
2022-2023,T1_SEA,English,2601,5
2022-2023,T1_SEA,English,2602,5
2022-2023,T1_SEA,English,2603,5
2022-2023,T1_SEA,English,2604,5
2022-2023,T1_SEA,English,2605,5
2022-2023,T1_SEA,English,2606,5
2022-2023,T1_SEA,English,2607,5
2022-2023,T1_SEA,English,2608,5
2022-2023,T1_SEA,English,2609,5
2022-2023,T1_SEA,English,2610,5
2022-2023,T1_SEA,English,2611,5
2022-2023,T1_SEA,English,2612,5
2022-2023,T1_SEA,English,2613,5
2022-2023,T1_SEA,English,2614,5
2022-2023,T1_SEA,English,2615,5
2022-2023,T1_SEA,English,2616,5
2022-2023,T1_SEA,English,2617,5
2022-2023,T1_SEA,English,2618,5
2022-2023,T1_SEA,English,2619,5
2022-2023,T1_SEA,English,2620,5
2022-2023,T1_SEA,English,2621,5
2022-2023,T1_SEA,English,2622,5
2022-2023,T1_SEA,English,2623,5
2022-2023,T1_SEA,English,2624,5
2022-2023,T1_SEA,English,2625,5
2022-2023,T1_SEA,English,2626,5
2022-2023,T1_SEA,English,2627,5
2022-2023,T1_SEA,English,2628,5
2022-2023,T1_SEA,English,2629,5
2022-2023,T1_SEA,English,2630,5
2022-2023,T1_SEA,English,2631,5
2022-2023,T1_SEA,English,2632,5
2022-2023,T1_SEA,English,2634,5
2022-2023,T1_SEA,English,2635,5
2022-2023,T1_SEA,English,2636,5
2022-2023,T1_SEA,English,2637,5
2022-2023,T1_SEA,English,2638,5
2022-2023,T1_SEA,English,2640,5
2022-2023,T1_SEA,English,2641,5
2022-2023,T1_SEA,English,2642,5
2022-2023,T1_SEA,English,2643,5
2022-2023,T1_SEA,English,2644,5
2022-2023,T1_SEA,English,2645,5
2022-2023,T1_SEA,English,2646,5
2022-2023,T1_SEA,English,2647,5
2022-2023,T1_SEA,English,2648,5
2022-2023,T1_SEA,English,2650,5
2022-2023,T1_SEA,English,2651,5
2022-2023,T1_SEA,English,2652,5
2022-2023,T1_SEA,English,2653,5
2022-2023,T1_SEA,English,2654,5
2022-2023,T1_SEA,English,2655,5
2022-2023,T1_SEA,English,2657,5
2022-2023,T1_SEA,English,2658,5
2022-2023,T1_SEA,English,2659,5
2022-2023,T1_SEA,English,2660,5
2022-2023,T1_SEA,English,2661,5
2022-2023,T1_SEA,English,2662,5
2022-2023,T1_SEA,English,2663,5
2022-2023,T1_SEA,English,2665,5
2022-2023,T1_SEA,English,2666,5
2022-2023,T1_SEA,English,2667,5
2022-2023,T1_SEA,English,2668,5
2022-2023,T1_SEA,English,2670,5
2022-2023,T1_SEA,English,2671,5
2022-2023,T1_SEA,English,2672,5
2022-2023,T1_SEA,English,2673,5
2022-2023,T1_SEA,English,2674,5
2022-2023,T1_SEA,English,2675,5
2022-2023,T1_SEA,English,2676,5
2022-2023,T1_SEA,English,2677,5
2022-2023,T1_SEA,English,2678,5
2022-2023,T1_SEA,English,2679,5
2022-2023,T1_SEA,English,2681,5
